,1. Wikipedia movie ID,2. Freebase movie ID,3. Movie name,4. Movie release date,5. Movie box office revenue,6. Movie runtime,7. Movie languages (Freebase ID:name tuples),8. Movie countries (Freebase ID:name tuples),9. Movie genres (Freebase ID:name tuples),bechdel_score
35762,32165919,/m/0gx10t4,Je vous aime,,,100.0,{},{},"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/05p553"": ""Comedy film""}",0
35802,28760571,/m/0dd8gms,Down River,1931,,,{},"{""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction""}",3
35814,4232814,/m/0brb6z,In Hell,2003-06-14,,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action"", ""/m/0d1w9"": ""Prison""}",0
35853,6120213,/m/0fr49v,"Bon Cop, Bad Cop",2006,,117.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",1
35855,25079197,/m/09gjm01,Courageous,2011-08-26,34522221.0,130.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama""}",3
35858,15693005,/m/03qcjm3,Soul,1981-01-01,,93.0,"{""/m/06b_j"": ""Russian Language""}","{""/m/05vz3zq"": ""Soviet Union"", ""/m/06bnz"": ""Russia""}","{""/m/04t36"": ""Musical"", ""/m/03npn"": ""Horror"", ""/m/0fx2s"": ""Tragedy""}",3
35863,19337214,/m/0c53zq,"Corrina, Corrina",1994-08-12,20164171.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/0hqxf"": ""Family Film"", ""/m/02l7c8"": ""Romance Film""}",3
35896,26387200,/m/0bbw5dq,Last of the Living,2008,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/0vgkd"": ""Black comedy""}",0
35899,198061,/m/01c46q,Chicago,1927-12-27,,118.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/0520lz"": ""Roadshow theatrical release"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",3
35905,18996,/m/04ssf,Mean Streets,1973-10-02,3000000.0,112.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/0hj3n01"": ""Crime Drama""}",1
35907,19482212,/m/04mzdp2,Scum,1977,,78.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",0
35932,8508217,/m/0275z4p,Unfinished Business,1986,,58.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0cshrf"": ""Political cinema"", ""/m/03g3w"": ""History"", ""/m/0jtdp"": ""Documentary"", ""/m/01g6gs"": ""Black-and-white"", ""/m/082gq"": ""War film""}",2
35938,442647,/m/0291ck,Young Frankenstein,1974-12-15,86273333.0,105.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0hj3n7f"": ""Horror Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",2
35969,324616,/m/01v_40,My Cousin Vinny,1992-03-13,64088552.0,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3m_k"": ""Courtroom Comedy""}",1
35972,8693407,/m/027f6cw,Quo Vadis,1985,,,{},{},"{""/m/07s9rl0"": ""Drama""}",3
35980,4290595,/m/0bvdbp,Return to Oz,1964,,51.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/0hcr"": ""Animation""}",3
36000,14965069,/m/03cvvlg,Doubt,2008-10-30,50907234.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04p5fxn"": ""Christian film"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",3
36026,19845179,/m/04q3m5b,Fame,2009-09-23,77184633.0,123.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04dn71w"": ""Dance"", ""/m/0jdm8"": ""Remake"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film""}",3
36028,29171676,/m/0dlkhvv,No Strings Attached,2011-01-11,147780440.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",3
36043,204774,/m/01d1_s,Farewell My Concubine,1993,5216888.0,171.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/03h64"": ""Hong Kong"", ""/m/0d05w3"": ""China""}","{""/m/0hn10"": ""LGBT"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/04rlf"": ""Music"", ""/m/02l7c8"": ""Romance Film"", ""/m/0gw5qqq"": ""Chinese Movies""}",0
36057,20186742,/m/04yb17l,Uncertainty,2008,,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02wtdps"": ""Crime Thriller"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",3
36092,170936,/m/016yhm,Harvey,1950-10-13,2600000.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06qm3"": ""Screwball comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}",2
36094,200626,/m/01chpn,Adaptation,2002-12-06,32801173.0,117.0,"{""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01q03"": ""Cult"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy""}",3
36101,16060717,/m/03qmz3j,Pink,1990-07-07,,,"{""/m/03_9r"": ""Japanese Language""}",{},"{""/m/0jxy"": ""Anime""}",3
36108,57820,/m/0fvr1,Donnie Darko,2001-01-19,4116307.0,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/094ddt"": ""Doomsday film"", ""/m/0fx2s"": ""Tragedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/06nbt"": ""Satire"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/07s2s"": ""Time travel"", ""/m/02b5_l"": ""Teen""}",3
36121,8681217,/m/027dsq_,Joe Kidd,1972-07-14,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/04cb4x"": ""Revisionist Western"", ""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action""}",1
36157,2384000,/m/07s4t34,Sindhu Bhairavi,1985,,159.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/03rk0"": ""India""}","{""/m/07s9rl0"": ""Drama""}",2
36214,30979351,/m/0fpmrlv,Like Crazy,2011-01-22,3542353.0,89.0,"{""/m/02h40lc"": ""English Language"", ""/m/0t_2"": ""American English""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",3
36215,15392682,/m/03m6y7z,Transsiberian,2008-08-01,5924914.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain"", ""/m/04gzd"": ""Lithuania"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0219x_"": ""Indie""}",3
36235,669691,/m/031f7_,Pather Panchali,1955-08-26,,126.0,"{""/m/01c7y"": ""Bengali Language""}","{""/m/03rk0"": ""India""}","{""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/07s9rl0"": ""Drama"", ""/m/09glv8x"": ""Film \u00e0 clef""}",3
36251,7074043,/m/0h2xyn,Misery,1990-11-30,61276872.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0vgkd"": ""Black comedy"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0c3351"": ""Suspense"", ""/m/060__y"": ""Film adaptation""}",1
36256,690131,/m/0330k3,Bad Girls,1994-04-22,15240435.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hfjk"": ""Western"", ""/m/06nbt"": ""Satire"", ""/m/0556j8"": ""Buddy film""}",3
36259,546663,/m/02nr5x,A Woman of Paris,1923-09-26,,111.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film"", ""/m/01lrrt"": ""Melodrama"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2
36260,23497557,/m/05v4k9v,Blessed,2009,,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}",3
36328,542202,/m/02n9bh,Strictly Ballroom,1992-05,,94.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0chghy"": ""Australia""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/04dn71w"": ""Dance"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1
36341,15242514,/m/03hn18j,Still Life,1974-06,,93.0,"{""/m/032f6"": ""Persian Language""}","{""/m/03shp"": ""Iran""}","{""/m/07s9rl0"": ""Drama""}",1
36349,289591,/m/01qdmh,Spy Game,2001-11-19,143049560.0,126.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/03_3d"": ""Japan"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02qfv5d"": ""Political thriller"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}",1
36367,633692,/m/02yx_d,Silver Streak,1976-12-08,51079064.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",1
36369,561934,/m/02q6z1,Bus Stop,1956-08-31,4250000.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/04t36"": ""Musical""}",3
36386,7293394,/m/0kv47q,Boy,1969,,97.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/07s9rl0"": ""Drama""}",1
36416,14693181,/m/03gt9hs,Of Human Bondage,1964-09-23,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",1
36420,26244289,/m/0dj5h_,Snow White and the Three Stooges,1961-06-21,,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/0bxg3"": ""Fairy tale"", ""/m/04t36"": ""Musical"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/09q17"": ""Slapstick""}",3
36439,27271852,/m/0bxznk_,Pariah,1998,,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",3
36472,35849763,/m/0jwsrqs,Magic,1917-10,,,"{""/m/06ppq"": ""Silent film"", ""/m/02ztjwg"": ""Hungarian language""}","{""/m/03gj2"": ""Hungary""}","{""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama""}",1
36474,16556500,/m/03y9yy6,Welcome to the Discworld,1996,,8.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/02hmvc"": ""Short Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hcr"": ""Animation""}",0
36478,4954774,/m/0cwy47,Cleopatra,1963-06-12,57777778.0,248.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mzp"": ""Switzerland"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03g3w"": ""History"", ""/m/0520lz"": ""Roadshow theatrical release"", ""/m/06l3bl"": ""Epic"", ""/m/04xvlr"": ""Period piece"", ""/m/082gq"": ""War film"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvh5"": ""Costume drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/03bxz7"": ""Biographical film"", ""/m/02l7c8"": ""Romance Film""}",2
36480,11380272,/m/02r9l03,Brink of Life,1958-03-31,,84.0,"{""/m/06mp7"": ""Swedish Language""}","{""/m/0d0vqn"": ""Sweden""}","{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",3
36506,1506585,/m/056nhm,Body and Soul,1925-11-09,,102.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film"", ""/m/0bxdv5"": ""Race movie"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",3
36507,30463571,/m/0g5q03_,S.W.A.T.: Firefight,2011,,89.0,{},{},"{""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01jfsb"": ""Thriller""}",1
36549,10899890,/m/076z6d5,First Spaceship on Venus,1960,,80.0,{},"{""/m/05qhw"": ""Poland"", ""/m/0345h"": ""Germany""}","{""/m/06n90"": ""Science Fiction"", ""/m/01z4y"": ""Comedy""}",1
36550,13514560,/m/03c7twt,Adventureland,2009-01-19,17164377.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}",3
36555,155785,/m/014d_k,A Goofy Movie,1995-04-07,35348597.0,78.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film""}",2
36556,1487371,/m/0558zc,Eulogy,2004-10-15,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0hn10"": ""LGBT"", ""/m/0vgkd"": ""Black comedy"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}",3
36568,12459700,/m/02w6zjm,Rewind,2007-04-02,,,"{""/m/02h40lc"": ""English Language""}",{},"{""/m/0jtdp"": ""Documentary""}",1
36571,161779,/m/015g28,Band of Brothers,2001,,600.0,"{""/m/064_8sq"": ""French Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01f9r0"": ""Docudrama"", ""/m/082gq"": ""War film""}",1
36585,1543888,/m/0592_v,"Yours, Mine and Ours",1968-04-24,25912624.0,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",3
36600,23228817,/m/065_cjc,Paul,2011-02-14,97984015.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/06mkj"": ""Spain""}","{""/m/03k9fj"": ""Adventure"", ""/m/06n90"": ""Science Fiction"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",3
36639,441315,/m/028xq_,True Romance,1993-09-10,12281551.0,120.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",1
36656,7845053,/m/026f__m,Meet Dave,2008-02-28,50650079.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",1
36669,70091,/m/0j6b5,Spirited Away,2001-07-20,,123.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film""}",3
36682,1133816,/m/04954r,Around the World in Eighty Days,1957-05-15,33000000.0,178.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0520lz"": ""Roadshow theatrical release"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",0
36692,33243299,/m/0h7p9ft,Pig,2011,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama""}",0
36763,180991,/m/018qnn,Ball of Fire,1941-12-02,,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",2
36795,206721,/m/01dbjh,Splendor in the Grass,1961-10-10,,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",3
36799,21210395,/m/05c23s4,Revanche,2008-05-16,192451.0,121.0,"{""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language""}","{""/m/0h7x"": ""Austria""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1
36824,940565,/m/03rz2b,Monsoon Wedding,2001-08-30,30787356.0,116.0,"{""/m/03k50"": ""Hindi Language"", ""/m/0688f"": ""Punjabi language"", ""/m/02h40lc"": ""English Language"", ""/m/02hxcvy"": ""Urdu Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy"", ""/m/03rk0"": ""India"", ""/m/0345h"": ""Germany""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n0k"": ""Domestic Comedy"", ""/m/02n4lw"": ""Art film""}",3
36837,29504916,/m/0ds4tmx,Grabbers,2011,,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/05bcl"": ""Northern Ireland"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/05p553"": ""Comedy film""}",3
36840,871130,/m/03k9n0,Raising Helen,2004-05-28,49718611.0,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0hj3n0k"": ""Domestic Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film""}",3
36842,1339563,/m/04tzz5,Strange Days,1995-10-20,7959291.0,146.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0279xh5"": ""Future noir"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/026ny"": ""Dystopia""}",3
36849,431333,/m/027qgy,My Big Fat Greek Wedding,2002-02-22,368744044.0,96.0,"{""/m/0349s"": ""Greek Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0219x_"": ""Indie"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n0k"": ""Domestic Comedy""}",3
36866,29266711,/m/0drw46h,Jumping the Broom,2011-05-06,37710610.0,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",3
36873,6745617,/m/0gltfv,Futurama: Bender's Big Score,2007-11-27,,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}",2
